"features" "activities" "subjects" "mean"
"TimeOfBodyGyroMag-std" "STANDING" 23 -0.839899500591398
"TimeOfBodyGyroMag-std" "STANDING" 25 -0.91742295794621
"TimeOfBodyGyroMag-std" "STANDING" 26 -0.824307733640306
"TimeOfBodyGyroMag-std" "STANDING" 27 -0.999653393974359
"TimeOfBodyGyroMag-std" "LAYING" 27 -0.811119712080537
"TimeOfBodyGyroMag-std" "LAYING" 28 -0.845588774882723
"TimeOfBodyGyroMag-std" "LAYING" 29 -0.788964107343866
"TimeOfBodyGyroMag-std" "LAYING" 30 -0.849567349263708
"TimeOfBodyGyroJerkMag-mean" "WALKING" 1 -0.787913316195965
"TimeOfBodyGyroJerkMag-mean" "WALKING" 3 -0.762147439102639
"TimeOfBodyGyroJerkMag-mean" "WALKING" 5 -0.825532633237437
"TimeOfBodyGyroJerkMag-mean" "WALKING" 6 -0.840477063305085
"TimeOfBodyGyroJerkMag-mean" "WALKING_UPSTAIRS" 6 -0.431740668359551
"TimeOfBodyGyroJerkMag-mean" "WALKING_UPSTAIRS" 7 -0.853342118711039
"TimeOfBodyGyroJerkMag-mean" "WALKING_UPSTAIRS" 8 -0.718955624914591
"TimeOfBodyGyroJerkMag-mean" "WALKING_UPSTAIRS" 11 -0.868001820253165
"TimeOfBodyGyroJerkMag-mean" "WALKING_UPSTAIRS" 14 -0.999403531392405
"TimeOfBodyGyroJerkMag-mean" "WALKING_DOWNSTAIRS" 14 -0.845770161943852
"TimeOfBodyGyroJerkMag-mean" "WALKING_DOWNSTAIRS" 15 -0.862729537009146
"TimeOfBodyGyroJerkMag-mean" "WALKING_DOWNSTAIRS" 16 -0.927688401284153
"TimeOfBodyGyroJerkMag-mean" "WALKING_DOWNSTAIRS" 17 -0.999679224583333
"TimeOfBodyGyroJerkMag-mean" "SITTING" 17 -0.824869393540625
"TimeOfBodyGyroJerkMag-mean" "SITTING" 19 -0.7889480238475
"TimeOfBodyGyroJerkMag-mean" "SITTING" 21 -0.859844733610294
"TimeOfBodyGyroJerkMag-mean" "SITTING" 22 -0.809462786545455
"TimeOfBodyGyroJerkMag-mean" "STANDING" 22 -0.66275540100813
"TimeOfBodyGyroJerkMag-mean" "STANDING" 23 -0.801471740376344
"TimeOfBodyGyroJerkMag-mean" "STANDING" 25 -0.94964383405868
"TimeOfBodyGyroJerkMag-mean" "STANDING" 26 -0.894653589897959
"TimeOfBodyGyroJerkMag-mean" "STANDING" 27 -0.999627623076923
"TimeOfBodyGyroJerkMag-mean" "LAYING" 27 -0.794826554697987
"TimeOfBodyGyroJerkMag-mean" "LAYING" 28 -0.8698504543
"TimeOfBodyGyroJerkMag-mean" "LAYING" 29 -0.836168313497093
"TimeOfBodyGyroJerkMag-mean" "LAYING" 30 -0.89456065386423
"TimeOfBodyGyroJerkMag-std" "WALKING" 1 -0.834397279074928
"TimeOfBodyGyroJerkMag-std" "WALKING" 3 -0.879659298328446
"TimeOfBodyGyroJerkMag-std" "WALKING" 5 -0.882909498576159
"TimeOfBodyGyroJerkMag-std" "WALKING" 6 -0.910323526313559
"TimeOfBodyGyroJerkMag-std" "WALKING_UPSTAIRS" 6 -0.693346940898876
"TimeOfBodyGyroJerkMag-std" "WALKING_UPSTAIRS" 7 -0.901967111529221
"TimeOfBodyGyroJerkMag-std" "WALKING_UPSTAIRS" 8 -0.784736563458822
"TimeOfBodyGyroJerkMag-std" "WALKING_UPSTAIRS" 11 -0.901999750348101
"TimeOfBodyGyroJerkMag-std" "WALKING_UPSTAIRS" 14 -0.998691702151899
"TimeOfBodyGyroJerkMag-std" "WALKING_DOWNSTAIRS" 14 -0.777175882031557
"TimeOfBodyGyroJerkMag-std" "WALKING_DOWNSTAIRS" 15 -0.848154652079268
"TimeOfBodyGyroJerkMag-std" "WALKING_DOWNSTAIRS" 16 -0.946884374016393
"TimeOfBodyGyroJerkMag-std" "WALKING_DOWNSTAIRS" 17 -0.999292028125
"TimeOfBodyGyroJerkMag-std" "SITTING" 17 -0.91414827196875
"TimeOfBodyGyroJerkMag-std" "SITTING" 19 -0.828456589345611
"TimeOfBodyGyroJerkMag-std" "SITTING" 21 -0.891051951348039
"TimeOfBodyGyroJerkMag-std" "SITTING" 22 -0.828768581747475
"TimeOfBodyGyroJerkMag-std" "STANDING" 22 -0.680373999161789
"TimeOfBodyGyroJerkMag-std" "STANDING" 23 -0.876562679024194
"TimeOfBodyGyroJerkMag-std" "STANDING" 25 -0.946994921662592
"TimeOfBodyGyroJerkMag-std" "STANDING" 26 -0.92534342125
"TimeOfBodyGyroJerkMag-std" "STANDING" 27 -0.999001092051282
"TimeOfBodyGyroJerkMag-std" "LAYING" 27 -0.897695729765101
"TimeOfBodyGyroJerkMag-std" "LAYING" 28 -0.90764600285288
"TimeOfBodyGyroJerkMag-std" "LAYING" 29 -0.847109123444767
"TimeOfBodyGyroJerkMag-std" "LAYING" 30 -0.906545195872063
"FourierTransformedBodyAcc-mean-X" "WALKING" 1 -0.944439738818444
"FourierTransformedBodyAcc-mean-X" "WALKING" 3 -0.972872228328446
"FourierTransformedBodyAcc-mean-X" "WALKING" 5 -0.975029179602649
"FourierTransformedBodyAcc-mean-X" "WALKING" 6 -0.988101353220339
"FourierTransformedBodyAcc-mean-X" "WALKING_UPSTAIRS" 6 -0.941363899775281
"FourierTransformedBodyAcc-mean-X" "WALKING_UPSTAIRS" 7 -0.917948331162338
"FourierTransformedBodyAcc-mean-X" "WALKING_UPSTAIRS" 8 -0.91737127088968
"FourierTransformedBodyAcc-mean-X" "WALKING_UPSTAIRS" 11 -0.971896402341772
"FourierTransformedBodyAcc-mean-X" "WALKING_UPSTAIRS" 14 -0.997184856962025
"FourierTransformedBodyAcc-mean-X" "WALKING_DOWNSTAIRS" 14 -0.877678915410656
"FourierTransformedBodyAcc-mean-X" "WALKING_DOWNSTAIRS" 15 -0.973247954054878
"FourierTransformedBodyAcc-mean-X" "WALKING_DOWNSTAIRS" 16 -0.937576180027322
"FourierTransformedBodyAcc-mean-X" "WALKING_DOWNSTAIRS" 17 -0.998864643958333
"FourierTransformedBodyAcc-mean-X" "SITTING" 17 -0.9654794346875
"FourierTransformedBodyAcc-mean-X" "SITTING" 19 -0.951175458055556
"FourierTransformedBodyAcc-mean-X" "SITTING" 21 -0.965840612573529
"FourierTransformedBodyAcc-mean-X" "SITTING" 22 -0.97264952
"FourierTransformedBodyAcc-mean-X" "STANDING" 22 -0.950559755691057
"FourierTransformedBodyAcc-mean-X" "STANDING" 23 -0.926770577400538
"FourierTransformedBodyAcc-mean-X" "STANDING" 25 -0.961112235704156
"FourierTransformedBodyAcc-mean-X" "STANDING" 26 -0.976498914668367
"FourierTransformedBodyAcc-mean-X" "STANDING" 27 -0.998069387051282
"FourierTransformedBodyAcc-mean-X" "LAYING" 27 -0.95596054852349
"FourierTransformedBodyAcc-mean-X" "LAYING" 28 -0.973428861963351
"FourierTransformedBodyAcc-mean-X" "LAYING" 29 -0.963048247122093
"FourierTransformedBodyAcc-mean-X" "LAYING" 30 -0.951639576344648
"FourierTransformedBodyAcc-mean-Y" "WALKING" 1 -0.811712796714697
"FourierTransformedBodyAcc-mean-Y" "WALKING" 3 -0.900341107351906
"FourierTransformedBodyAcc-mean-Y" "WALKING" 5 -0.900416327185431
"FourierTransformedBodyAcc-mean-Y" "WALKING" 6 -0.957468842457627
"FourierTransformedBodyAcc-mean-Y" "WALKING_UPSTAIRS" 6 -0.81976429
"FourierTransformedBodyAcc-mean-Y" "WALKING_UPSTAIRS" 7 -0.750537668587987
"FourierTransformedBodyAcc-mean-Y" "WALKING_UPSTAIRS" 8 -0.769140425096085
"FourierTransformedBodyAcc-mean-Y" "WALKING_UPSTAIRS" 11 -0.889677728037975
"FourierTransformedBodyAcc-mean-Y" "WALKING_UPSTAIRS" 14 -0.993887829620253
"FourierTransformedBodyAcc-mean-Y" "WALKING_DOWNSTAIRS" 14 -0.363913899690164
"FourierTransformedBodyAcc-mean-Y" "WALKING_DOWNSTAIRS" 15 -0.91783294527439
"FourierTransformedBodyAcc-mean-Y" "WALKING_DOWNSTAIRS" 16 -0.834001467185792
"FourierTransformedBodyAcc-mean-Y" "WALKING_DOWNSTAIRS" 17 -0.998580617083333
"FourierTransformedBodyAcc-mean-Y" "SITTING" 17 -0.85640030459375
"FourierTransformedBodyAcc-mean-Y" "SITTING" 19 -0.8778921865
"FourierTransformedBodyAcc-mean-Y" "SITTING" 21 -0.879203899313725
"FourierTransformedBodyAcc-mean-Y" "SITTING" 22 -0.905334617828283
"FourierTransformedBodyAcc-mean-Y" "STANDING" 22 -0.849238102195122
"FourierTransformedBodyAcc-mean-Y" "STANDING" 23 -0.737438308129032
"FourierTransformedBodyAcc-mean-Y" "STANDING" 25 -0.889673463789731
"FourierTransformedBodyAcc-mean-Y" "STANDING" 26 -0.919773194591837
"FourierTransformedBodyAcc-mean-Y" "STANDING" 27 -0.997268658974359
"FourierTransformedBodyAcc-mean-Y" "LAYING" 27 -0.870169823489933
"FourierTransformedBodyAcc-mean-Y" "LAYING" 28 -0.906387465968586
"FourierTransformedBodyAcc-mean-Y" "LAYING" 29 -0.82628300390407
"FourierTransformedBodyAcc-mean-Y" "LAYING" 30 -0.789064861201044
"FourierTransformedBodyAcc-mean-Z" "WALKING" 1 0.015159402087464
"FourierTransformedBodyAcc-mean-Z" "WALKING" 3 -0.0740401061639296
"FourierTransformedBodyAcc-mean-Z" "WALKING" 5 -0.0770826930847682
"FourierTransformedBodyAcc-mean-Z" "WALKING" 6 -0.000294125046610169
"FourierTransformedBodyAcc-mean-Z" "WALKING_UPSTAIRS" 6 0.0810550705314607
"FourierTransformedBodyAcc-mean-Z" "WALKING_UPSTAIRS" 7 -0.0964835395146104
"FourierTransformedBodyAcc-mean-Z" "WALKING_UPSTAIRS" 8 0.0448233419547331
"FourierTransformedBodyAcc-mean-Z" "WALKING_UPSTAIRS" 11 0.043059703049462
"FourierTransformedBodyAcc-mean-Z" "WALKING_UPSTAIRS" 14 0.112571980810127
"FourierTransformedBodyAcc-mean-Z" "WALKING_DOWNSTAIRS" 14 -0.136351070303689
"FourierTransformedBodyAcc-mean-Z" "WALKING_DOWNSTAIRS" 15 0.0799262013285061
"FourierTransformedBodyAcc-mean-Z" "WALKING_DOWNSTAIRS" 16 -0.047176050303224
"FourierTransformedBodyAcc-mean-Z" "WALKING_DOWNSTAIRS" 17 0.22324200761875
"FourierTransformedBodyAcc-mean-Z" "SITTING" 17 -0.0849955293084375
"FourierTransformedBodyAcc-mean-Z" "SITTING" 19 0.134598934096056
"FourierTransformedBodyAcc-mean-Z" "SITTING" 21 0.0151332723045833
"FourierTransformedBodyAcc-mean-Z" "SITTING" 22 0.100446399032828
"FourierTransformedBodyAcc-mean-Z" "STANDING" 22 0.0390742889211382
"FourierTransformedBodyAcc-mean-Z" "STANDING" 23 0.0149676674032258
"FourierTransformedBodyAcc-mean-Z" "STANDING" 25 -0.110595711426406
"FourierTransformedBodyAcc-mean-Z" "STANDING" 26 0.0525649009362245
"FourierTransformedBodyAcc-mean-Z" "STANDING" 27 0.233316292521795
"FourierTransformedBodyAcc-mean-Z" "LAYING" 27 0.0378925390694631
"FourierTransformedBodyAcc-mean-Z" "LAYING" 28 0.0206773927991361
"FourierTransformedBodyAcc-mean-Z" "LAYING" 29 0.142898969762209
"FourierTransformedBodyAcc-mean-Z" "LAYING" 30 -0.0156962499742037
"FourierTransformedBodyAcc-std-X" "WALKING" 1 -0.91983282092219
"FourierTransformedBodyAcc-std-X" "WALKING" 3 -0.959923686979472
"FourierTransformedBodyAcc-std-X" "WALKING" 5 -0.954423301953642
"FourierTransformedBodyAcc-std-X" "WALKING" 6 -0.982814923177966
"FourierTransformedBodyAcc-std-X" "WALKING_UPSTAIRS" 6 -0.785235607752809
"FourierTransformedBodyAcc-std-X" "WALKING_UPSTAIRS" 7 -0.899617058181818
"FourierTransformedBodyAcc-std-X" "WALKING_UPSTAIRS" 8 -0.874983210419929
"FourierTransformedBodyAcc-std-X" "WALKING_UPSTAIRS" 11 -0.975156496993671
"FourierTransformedBodyAcc-std-X" "WALKING_UPSTAIRS" 14 -0.999462233797468
"FourierTransformedBodyAcc-std-X" "WALKING_DOWNSTAIRS" 14 -0.907799662663934
"FourierTransformedBodyAcc-std-X" "WALKING_DOWNSTAIRS" 15 -0.964218631219512
"FourierTransformedBodyAcc-std-X" "WALKING_DOWNSTAIRS" 16 -0.942621494781421
"FourierTransformedBodyAcc-std-X" "WALKING_DOWNSTAIRS" 17 -0.999817792291667
"FourierTransformedBodyAcc-std-X" "SITTING" 17 -0.95993683378125
"FourierTransformedBodyAcc-std-X" "SITTING" 19 -0.867095836325833
"FourierTransformedBodyAcc-std-X" "SITTING" 21 -0.94233389372549
"FourierTransformedBodyAcc-std-X" "SITTING" 22 -0.961565657272727
"FourierTransformedBodyAcc-std-X" "STANDING" 22 -0.915152576585366
"FourierTransformedBodyAcc-std-X" "STANDING" 23 -0.817101198484409
"FourierTransformedBodyAcc-std-X" "STANDING" 25 -0.98220365405868
"FourierTransformedBodyAcc-std-X" "STANDING" 26 -0.938373098928571
"FourierTransformedBodyAcc-std-X" "STANDING" 27 -0.999781625769231
"FourierTransformedBodyAcc-std-X" "LAYING" 27 -0.929826935469799
"FourierTransformedBodyAcc-std-X" "LAYING" 28 -0.960796076099476
"FourierTransformedBodyAcc-std-X" "LAYING" 29 -0.963197367761628
"FourierTransformedBodyAcc-std-X" "LAYING" 30 -0.960582540652742
"FourierTransformedBodyAcc-std-Y" "WALKING" 1 -0.949118167665706
"FourierTransformedBodyAcc-std-Y" "WALKING" 3 -0.97562998686217
"FourierTransformedBodyAcc-std-Y" "WALKING" 5 -0.97698429089404
"FourierTransformedBodyAcc-std-Y" "WALKING" 6 -0.986009965381356
"FourierTransformedBodyAcc-std-Y" "WALKING_UPSTAIRS" 6 -0.811226270786517
"FourierTransformedBodyAcc-std-Y" "WALKING_UPSTAIRS" 7 -0.933834250324675
"FourierTransformedBodyAcc-std-Y" "WALKING_UPSTAIRS" 8 -0.924443329822064
"FourierTransformedBodyAcc-std-Y" "WALKING_UPSTAIRS" 11 -0.980537591772152
"FourierTransformedBodyAcc-std-Y" "WALKING_UPSTAIRS" 14 -0.998982484683544
"FourierTransformedBodyAcc-std-Y" "WALKING_DOWNSTAIRS" 14 -0.876000200368852
"FourierTransformedBodyAcc-std-Y" "WALKING_DOWNSTAIRS" 15 -0.965306167378049
"FourierTransformedBodyAcc-std-Y" "WALKING_DOWNSTAIRS" 16 -0.959556091010929
"FourierTransformedBodyAcc-std-Y" "WALKING_DOWNSTAIRS" 17 -0.999572082916667
"FourierTransformedBodyAcc-std-Y" "SITTING" 17 -0.9754200153125
"FourierTransformedBodyAcc-std-Y" "SITTING" 19 -0.89518270685
"FourierTransformedBodyAcc-std-Y" "SITTING" 21 -0.962928455931373
"FourierTransformedBodyAcc-std-Y" "SITTING" 22 -0.954241526060606
"FourierTransformedBodyAcc-std-Y" "STANDING" 22 -0.931433645447154
"FourierTransformedBodyAcc-std-Y" "STANDING" 23 -0.895705964432796
"FourierTransformedBodyAcc-std-Y" "STANDING" 25 -0.986030322396088
"FourierTransformedBodyAcc-std-Y" "STANDING" 26 -0.971317947755102
"FourierTransformedBodyAcc-std-Y" "STANDING" 27 -0.999513789358974
"FourierTransformedBodyAcc-std-Y" "LAYING" 27 -0.951316889328859
"FourierTransformedBodyAcc-std-Y" "LAYING" 28 -0.964204788926702
"FourierTransformedBodyAcc-std-Y" "LAYING" 29 -0.945667251802326
"FourierTransformedBodyAcc-std-Y" "LAYING" 30 -0.954923791801567
"FourierTransformedBodyAcc-std-Z" "WALKING" 1 -0.930150528878963
"FourierTransformedBodyAcc-std-Z" "WALKING" 3 -0.968092738973607
"FourierTransformedBodyAcc-std-Z" "WALKING" 5 -0.968543533708609
"FourierTransformedBodyAcc-std-Z" "WALKING" 6 -0.984108699067797
"FourierTransformedBodyAcc-std-Z" "WALKING_UPSTAIRS" 6 -0.878457451573034
"FourierTransformedBodyAcc-std-Z" "WALKING_UPSTAIRS" 7 -0.904566780487013
"FourierTransformedBodyAcc-std-Z" "WALKING_UPSTAIRS" 8 -0.898682009594306
"FourierTransformedBodyAcc-std-Z" "WALKING_UPSTAIRS" 11 -0.970554268164557
"FourierTransformedBodyAcc-std-Z" "WALKING_UPSTAIRS" 14 -0.997713954050633
"FourierTransformedBodyAcc-std-Z" "WALKING_DOWNSTAIRS" 14 -0.855674401815574
"FourierTransformedBodyAcc-std-Z" "WALKING_DOWNSTAIRS" 15 -0.962720189393293
"FourierTransformedBodyAcc-std-Z" "WALKING_DOWNSTAIRS" 16 -0.937922961745902
"FourierTransformedBodyAcc-std-Z" "WALKING_DOWNSTAIRS" 17 -0.999015111875
"FourierTransformedBodyAcc-std-Z" "SITTING" 17 -0.96195253246875
"FourierTransformedBodyAcc-std-Z" "SITTING" 19 -0.913782398111111
"FourierTransformedBodyAcc-std-Z" "SITTING" 21 -0.953030961323529
"FourierTransformedBodyAcc-std-Z" "SITTING" 22 -0.954974323787879
"FourierTransformedBodyAcc-std-Z" "STANDING" 22 -0.921033994308943
"FourierTransformedBodyAcc-std-Z" "STANDING" 23 -0.888446178763441
"FourierTransformedBodyAcc-std-Z" "STANDING" 25 -0.968375853276284
"FourierTransformedBodyAcc-std-Z" "STANDING" 26 -0.965041858341837
"FourierTransformedBodyAcc-std-Z" "STANDING" 27 -0.998589688717949
"FourierTransformedBodyAcc-std-Z" "LAYING" 27 -0.944019841744967
"FourierTransformedBodyAcc-std-Z" "LAYING" 28 -0.960894109319372
"FourierTransformedBodyAcc-std-Z" "LAYING" 29 -0.949729111511628
"FourierTransformedBodyAcc-std-Z" "LAYING" 30 -0.944842204203655
"FourierTransformedBodyAcc-meanFreq-X" "WALKING" 1 -0.92398068610951
"FourierTransformedBodyAcc-meanFreq-X" "WALKING" 3 -0.957211511407625
"FourierTransformedBodyAcc-meanFreq-X" "WALKING" 5 -0.953641101953642
"FourierTransformedBodyAcc-meanFreq-X" "WALKING" 6 -0.980633895338983
"FourierTransformedBodyAcc-meanFreq-X" "WALKING_UPSTAIRS" 6 -0.761110765842697
"FourierTransformedBodyAcc-meanFreq-X" "WALKING_UPSTAIRS" 7 -0.881636426980519
"FourierTransformedBodyAcc-meanFreq-X" "WALKING_UPSTAIRS" 8 -0.869740997580071
"FourierTransformedBodyAcc-meanFreq-X" "WALKING_UPSTAIRS" 11 -0.973460358164557
"FourierTransformedBodyAcc-meanFreq-X" "WALKING_UPSTAIRS" 14 -0.999318968227848
"FourierTransformedBodyAcc-meanFreq-X" "WALKING_DOWNSTAIRS" 14 -0.838729276106557
"FourierTransformedBodyAcc-meanFreq-X" "WALKING_DOWNSTAIRS" 15 -0.960854155518293
"FourierTransformedBodyAcc-meanFreq-X" "WALKING_DOWNSTAIRS" 16 -0.931618765765027
"FourierTransformedBodyAcc-meanFreq-X" "WALKING_DOWNSTAIRS" 17 -0.999804618958333
"FourierTransformedBodyAcc-meanFreq-X" "SITTING" 17 -0.95066486434375
"FourierTransformedBodyAcc-meanFreq-X" "SITTING" 19 -0.866757554943128
"FourierTransformedBodyAcc-meanFreq-X" "SITTING" 21 -0.932230889142157
"FourierTransformedBodyAcc-meanFreq-X" "SITTING" 22 -0.94590434
"FourierTransformedBodyAcc-meanFreq-X" "STANDING" 22 -0.901682260162602
"FourierTransformedBodyAcc-meanFreq-X" "STANDING" 23 -0.817822277526882
"FourierTransformedBodyAcc-meanFreq-X" "STANDING" 25 -0.979346966552567
"FourierTransformedBodyAcc-meanFreq-X" "STANDING" 26 -0.937587595765306
"FourierTransformedBodyAcc-meanFreq-X" "STANDING" 27 -0.999799979102564
"FourierTransformedBodyAcc-meanFreq-X" "LAYING" 27 -0.924461259932886
"FourierTransformedBodyAcc-meanFreq-X" "LAYING" 28 -0.952020971387435
"FourierTransformedBodyAcc-meanFreq-X" "LAYING" 29 -0.948002034447675
"FourierTransformedBodyAcc-meanFreq-X" "LAYING" 30 -0.948405661305483
"FourierTransformedBodyAcc-meanFreq-Y" "WALKING" 1 -0.503543498159827
"FourierTransformedBodyAcc-meanFreq-Y" "WALKING" 3 -0.607054880858651
"FourierTransformedBodyAcc-meanFreq-Y" "WALKING" 5 -0.587798492782417
"FourierTransformedBodyAcc-meanFreq-Y" "WALKING" 6 -0.65604554232161
"FourierTransformedBodyAcc-meanFreq-Y" "WALKING_UPSTAIRS" 6 -0.159729152493034
"FourierTransformedBodyAcc-meanFreq-Y" "WALKING_UPSTAIRS" 7 -0.627029978278896
"FourierTransformedBodyAcc-meanFreq-Y" "WALKING_UPSTAIRS" 8 -0.554308854831317
"FourierTransformedBodyAcc-meanFreq-Y" "WALKING_UPSTAIRS" 11 -0.660831309719304
"FourierTransformedBodyAcc-meanFreq-Y" "WALKING_UPSTAIRS" 14 -0.983174995443038
"FourierTransformedBodyAcc-meanFreq-Y" "WALKING_DOWNSTAIRS" 14 -0.521823159976639
"FourierTransformedBodyAcc-meanFreq-Y" "WALKING_DOWNSTAIRS" 15 -0.629359523655488
"FourierTransformedBodyAcc-meanFreq-Y" "WALKING_DOWNSTAIRS" 16 -0.735112469943169
"FourierTransformedBodyAcc-meanFreq-Y" "WALKING_DOWNSTAIRS" 17 -0.991746508958333
"FourierTransformedBodyAcc-meanFreq-Y" "SITTING" 17 -0.66813646408125
"FourierTransformedBodyAcc-meanFreq-Y" "SITTING" 19 -0.574550348883056
"FourierTransformedBodyAcc-meanFreq-Y" "SITTING" 21 -0.694010979245343
"FourierTransformedBodyAcc-meanFreq-Y" "SITTING" 22 -0.664878813502121
"FourierTransformedBodyAcc-meanFreq-Y" "STANDING" 22 -0.45178041010587
"FourierTransformedBodyAcc-meanFreq-Y" "STANDING" 23 -0.579830925566129
"FourierTransformedBodyAcc-meanFreq-Y" "STANDING" 25 -0.788222485745721
"FourierTransformedBodyAcc-meanFreq-Y" "STANDING" 26 -0.695633822992347
"FourierTransformedBodyAcc-meanFreq-Y" "STANDING" 27 -0.989530270897436
"FourierTransformedBodyAcc-meanFreq-Y" "LAYING" 27 -0.619027015166443
"FourierTransformedBodyAcc-meanFreq-Y" "LAYING" 28 -0.656701537775916
"FourierTransformedBodyAcc-meanFreq-Y" "LAYING" 29 -0.599876507829564
"FourierTransformedBodyAcc-meanFreq-Y" "LAYING" 30 -0.648498016850914
"FourierTransformedBodyAcc-meanFreq-Z" "WALKING" 1 -0.628121561288185
"FourierTransformedBodyAcc-meanFreq-Z" "WALKING" 3 -0.675231755683284
"FourierTransformedBodyAcc-meanFreq-Z" "WALKING" 5 -0.669791285979139
"FourierTransformedBodyAcc-meanFreq-Z" "WALKING" 6 -0.753831687347458
"FourierTransformedBodyAcc-meanFreq-Z" "WALKING_UPSTAIRS" 6 -0.352188844573034
"FourierTransformedBodyAcc-meanFreq-Z" "WALKING_UPSTAIRS" 7 -0.727430266675065
"FourierTransformedBodyAcc-meanFreq-Z" "WALKING_UPSTAIRS" 8 -0.631521850939502
"FourierTransformedBodyAcc-meanFreq-Z" "WALKING_UPSTAIRS" 11 -0.724570746424051
"FourierTransformedBodyAcc-meanFreq-Z" "WALKING_UPSTAIRS" 14 -0.984326858987342
"FourierTransformedBodyAcc-meanFreq-Z" "WALKING_DOWNSTAIRS" 14 -0.605085751513935
"FourierTransformedBodyAcc-meanFreq-Z" "WALKING_DOWNSTAIRS" 15 -0.707461756262195
"FourierTransformedBodyAcc-meanFreq-Z" "WALKING_DOWNSTAIRS" 16 -0.80343252852459
"FourierTransformedBodyAcc-meanFreq-Z" "WALKING_DOWNSTAIRS" 17 -0.98988370875
"FourierTransformedBodyAcc-meanFreq-Z" "SITTING" 17 -0.73655496704375
"FourierTransformedBodyAcc-meanFreq-Z" "SITTING" 19 -0.696577667005556
"FourierTransformedBodyAcc-meanFreq-Z" "SITTING" 21 -0.759730010485294
"FourierTransformedBodyAcc-meanFreq-Z" "SITTING" 22 -0.726682731315151
"FourierTransformedBodyAcc-meanFreq-Z" "STANDING" 22 -0.544524114768187
"FourierTransformedBodyAcc-meanFreq-Z" "STANDING" 23 -0.716666718438172
"FourierTransformedBodyAcc-meanFreq-Z" "STANDING" 25 -0.813173347799511
"FourierTransformedBodyAcc-meanFreq-Z" "STANDING" 26 -0.773791847346939
"FourierTransformedBodyAcc-meanFreq-Z" "STANDING" 27 -0.988483138076923
"FourierTransformedBodyAcc-meanFreq-Z" "LAYING" 27 -0.715837235818792
"FourierTransformedBodyAcc-meanFreq-Z" "LAYING" 28 -0.759372882177225
"FourierTransformedBodyAcc-meanFreq-Z" "LAYING" 29 -0.71856448040407
"FourierTransformedBodyAcc-meanFreq-Z" "LAYING" 30 -0.749230684974413
"FourierTransformedBodyAccJerk-mean-X" "WALKING" 1 -0.866710295129683
"FourierTransformedBodyAccJerk-mean-X" "WALKING" 3 -0.883018859970675
"FourierTransformedBodyAccJerk-mean-X" "WALKING" 5 -0.910205802913907
"FourierTransformedBodyAccJerk-mean-X" "WALKING" 6 -0.928890789237288
"FourierTransformedBodyAccJerk-mean-X" "WALKING_UPSTAIRS" 6 -0.787925174269663
"FourierTransformedBodyAccJerk-mean-X" "WALKING_UPSTAIRS" 7 -0.916200379837662
"FourierTransformedBodyAccJerk-mean-X" "WALKING_UPSTAIRS" 8 -0.818390774782918
"FourierTransformedBodyAccJerk-mean-X" "WALKING_UPSTAIRS" 11 -0.926551415886076
"FourierTransformedBodyAccJerk-mean-X" "WALKING_UPSTAIRS" 14 -0.999581742658228
"FourierTransformedBodyAccJerk-mean-X" "WALKING_DOWNSTAIRS" 14 -0.832978748143443
"FourierTransformedBodyAccJerk-mean-X" "WALKING_DOWNSTAIRS" 15 -0.884281144115854
"FourierTransformedBodyAccJerk-mean-X" "WALKING_DOWNSTAIRS" 16 -0.951297637240437
"FourierTransformedBodyAccJerk-mean-X" "WALKING_DOWNSTAIRS" 17 -0.999686427083333
"FourierTransformedBodyAccJerk-mean-X" "SITTING" 17 -0.931813280125
"FourierTransformedBodyAccJerk-mean-X" "SITTING" 19 -0.856750534869444
"FourierTransformedBodyAccJerk-mean-X" "SITTING" 21 -0.904510604252451
"FourierTransformedBodyAccJerk-mean-X" "SITTING" 22 -0.819755019747475
"FourierTransformedBodyAccJerk-mean-X" "STANDING" 22 -0.700737240539024
"FourierTransformedBodyAccJerk-mean-X" "STANDING" 23 -0.876311719892473
"FourierTransformedBodyAccJerk-mean-X" "STANDING" 25 -0.968499075672372
"FourierTransformedBodyAccJerk-mean-X" "STANDING" 26 -0.938559455816327
"FourierTransformedBodyAccJerk-mean-X" "STANDING" 27 -0.999714571794872
"FourierTransformedBodyAccJerk-mean-X" "LAYING" 27 -0.885625841409396
"FourierTransformedBodyAccJerk-mean-X" "LAYING" 28 -0.927096628717278
"FourierTransformedBodyAccJerk-mean-X" "LAYING" 29 -0.856141806715116
"FourierTransformedBodyAccJerk-mean-X" "LAYING" 30 -0.923516354125326
"FourierTransformedBodyAccJerk-mean-Y" "WALKING" 1 0.744867411573487
"FourierTransformedBodyAccJerk-mean-Y" "WALKING" 3 0.707814353343108
"FourierTransformedBodyAccJerk-mean-Y" "WALKING" 5 0.698153719072848
"FourierTransformedBodyAccJerk-mean-Y" "WALKING" 6 0.670506153601695
"FourierTransformedBodyAccJerk-mean-Y" "WALKING_UPSTAIRS" 6 0.736951892247191
"FourierTransformedBodyAccJerk-mean-Y" "WALKING_UPSTAIRS" 7 0.681289120844156
"FourierTransformedBodyAccJerk-mean-Y" "WALKING_UPSTAIRS" 8 0.647498175409253
"FourierTransformedBodyAccJerk-mean-Y" "WALKING_UPSTAIRS" 11 0.730526184936709
"FourierTransformedBodyAccJerk-mean-Y" "WALKING_UPSTAIRS" 14 0.599098975405063
